NAME;Verkehr;lng;lat
Wörsdorf;RV;8.249323;50.244752
Wörth(Rhein) Mozartstraße;RV;8.251944;49.055109
Wörth(Isar);RV;12.332925;48.624182
Wörth(Main);RV;9.15696;49.793465
Wössingen;RV;8.605129;49.015508
Wohltorf;RV;10.278184;53.520589
Wolfach;nur DPN;8.221849;48.293665
Wolfegg;RV;9.808665;47.824264
Felsberg-Wolfershausen;RV;9.45006;51.186552
Wolfgang(Kr Hanau);RV;8.957469;50.123107
Wolfhagen;RV;9.17862;51.331695
Wolfratshausen;RV;11.427201;47.914424
Wolfsburg Hbf;FV;10.787784;52.429498
Wolfsmünster;nur DPN;9.734893;50.094508
Wolfstein;RV;7.610287;49.58428
Wolterdingen(Han);nur DPN;9.84527349;53.0269419
Woltwiesche;nur DPN;10.278999;52.200754
Wremen;nur DPN;8.521275;53.646987
Wrist;RV;9.748128;53.932382
Wülfrath-Aprath;RV;7.072023;51.267886
Würgendorf;nur DPN;8.141766;50.760013
Würgendorf (Ort);nur DPN;8.126875;50.756916
Würzbach(Saar);RV;7.193441;49.244182
Würzburg Süd;RV;9.943503;49.788193
Würzburg-Zell;RV;9.884593;49.804938
Wüstenselbitz;nur DPN;11.709552;50.218424
Wulfen(Westf);nur DPN;7.011578;51.719189
Wulften;RV;10.176026;51.659403
Wullenstetten;RV;10.071331;48.31398
Wuppertal-Barmen;RV;7.195159;51.266972
Wuppertal-Langerfeld;RV;7.242298;51.277866
Wuppertal-Ronsdorf;nur DPN;7.2156;51.226476
Wuppertal-Sonnborn;RV;7.096575;51.240584
Wuppertal-Steinbeck;RV;7.14063;51.250679
Wuppertal-Unterbarmen;RV;7.171212;51.258929
Wuppertal-Zoologischer Garten;RV;7.10702;51.243469
Wurlitz;nur DPN;11.99001;50.253194
Wurmlingen Mitte;nur DPN;8.777842;48.001755
Wurmlingen Nord;nur DPN;8.775387;48.008528
Wustweiler;RV;7.034824;49.398897
Wutöschingen;RV;8.363654;47.662088
Wyhlen;RV;7.690918;47.546328
Xanten;nur DPN;6.445287;51.65967
Zaisenhausen;RV;8.816664;49.104757
Zapfendorf;RV;10.929894;50.018291
Zeil;RV;10.598519;50.005142
Zell(Wiesental);RV;7.849149;47.705626
Esslingen-Zell;RV;9.359389;48.724328
Bad König Zell;nur DPN;8.994116;49.720326
Zell-Romrod;nur DPN;9.199797;50.727164
Mainhausen Zellhausen;nur DPN;8.969946;50.016157
Zennern;RV;9.317729;51.111983
Zeppelinheim;RV;8.605153;50.036516
Zierenberg-Rosental;RV;9.291483;51.367668
Zierenberg;RV;9.304813;51.365117
Zieverich;RV;6.62574;50.949276
Zillendorf;nur DPN;12.67324;49.345477
Zimmern(b Seckach);RV;9.371975;49.430411
Zimmern(Main-Tauber);RV;9.79051;49.595355
Zimmersrode;RV;9.225195;51.008144
Zirndorf;RV;10.958468;49.443891
Zirndorf Kneippallee;RV;10.945303;49.450029
Zollhaus(Villingen-Schwenningen);RV;8.505997;48.040888
Blumberg-Zollhaus;nur DPN;8.557175;47.837798
Zollhaus-Petersthal;RV;10.418038;47.665825
Zorneding;RV;11.832456;48.089601
Zotzenbach;RV;8.75322;49.609367
Euskirchen Zuckerfabrik;RV;6.81324005;50.6571334
Zülpich;nur DPN;6.662476;50.698174
Züttlingen;RV;9.329117;49.291657
Zusenhofen;nur DPN;8.018466;48.544728
Zuzenhausen;RV;8.821439;49.297394
Zweibrücken Hbf;RV;7.356643;49.246805
Zwiesel(Bay);nur DPN;13.22638;49.020941
Zwingenberg(Baden);RV;9.04283;49.416029
Zwingenberg(Bergstr);RV;8.609119;49.725902
Unterschleißheim;RV;11.568628;48.2737
Frankfurt(M)Galluswarte;RV;8.64472;50.10403
Frankfurt(M)Taunusanlage;RV;8.668864;50.113565
Frankfurt(M)Hauptwache;RV;8.678947;50.113926
München-Neuperlach Süd;RV;11.645175;48.088685
Stuttgart Schwabstr.;RV;9.156959;48.770255
Stuttgart Feuersee;RV;9.166273;48.772768
Stuttgart Stadtmitte;RV;9.172925;48.776229
Lübeck-Travem. Skandinavienkai;RV;10.854029;53.950787
Hamburg Reeperbahn;RV;9.957668;53.549668
Hamburg Königstraße;RV;9.944088;53.547796
Hann Münden;RV;9.658272;51.412582
Dorsten;RV;6.9705;51.658274
Bochum-Hamme;nur DPN;7.200935;51.491486
Bochum West;nur DPN;7.211223;51.481459
Hagen-Wehringhausen;RV;7.452767;51.353583
Leverkusen Mitte;FV;6.991661;51.031514
Solingen Vogelpark;RV;6.992398;51.166711
Schwarzenberg;RV;8.383851;48.598672
Vachendorf;RV;12.32188;47.826814
Wuppertal-Vohwinkel;RV;7.071597;51.234259
Wuppertal-Oberbarmen;RV;7.221483;51.273839
Neu-Ulm;FV;10.004823;48.393039
Gaggenau Mercedes-Benz Werk;RV;8.327476;48.798038
Stuttgart Neckarpark;RV;9.241595;48.792173
Straubing-Ost;RV;12.592248;48.876407
Hamburg-Heimfeld;RV;9.963187;53.465481
Hamburg Neuwiedenthal;RV;9.877434;53.473059
Busenbach;RV;8.450563;48.929311
Achern Stadt;nur DPN;8.067706;48.625736
Oberachern;nur DPN;8.079185;48.61405
Oberachern Bindfadenfabrik;nur DPN;8.093268;48.603464
Kappelrodeck;nur DPN;8.116094;48.593404
Furschenbach;nur DPN;8.135178;48.579767
Ottenhöfen;nur DPN;8.151041;48.566867
Ettlingen Stadt;RV;8.409106;48.938617
Etzenrot;RV;8.457623;48.914209
Marxzell;RV;8.447351;48.863328
Frauenalb-Schielberg;RV;8.440492;48.837294
Bad Herrenalb;RV;8.438957;48.802428
Reichenbach(b. Ettlingen);RV;8.479553;48.920482
Langensteinbach Bahnhof;RV;8.50312;48.915256
Ittersbach Bahnhof;RV;8.511045;48.869154
Ottenhöfen West;nur DPN;8.142636;48.567873
Hamburg-Eidelstedt Zentrum;nur DPN;9.901522;53.610375
Hamburg-Schnelsen;nur DPN;9.906616;53.634124
Hamburg Burgwedel;nur DPN;9.908496;53.647614
Bönningstedt;nur DPN;9.910243;53.663395
Hasloh;nur DPN;9.919906;53.694569
Quickborn;nur DPN;9.904759;53.73113
Ellerau;nur DPN;9.923374;53.750144
Tanneneck;nur DPN;9.943297;53.755327
Ulzburg Süd;nur DPN;9.972892;53.77346
Henstedt-Ulzburg;nur DPN;9.982182;53.795121
Kaltenkirchen(Holst);nur DPN;9.966825;53.834417
Nützen;nur DPN;9.916749;53.863663
Lentföhrden;nur DPN;9.889835;53.876909
Bad Bramstedt Kurhaus;nur DPN;9.89042044;53.9033648
Bad Bramstedt;nur DPN;9.890162;53.920593
Wiemersdorf;nur DPN;9.916483;53.954628
Großenaspe;nur DPN;9.969829;53.980974
Boostedt;nur DPN;10.0162;54.017738
Neumünster Süd AKN;nur DPN;9.983042;54.059815
Quickborn Süd;nur DPN;9.90747;53.723084
Langenmoor;nur DPN;9.663746;53.772441
Sparrieshoop;nur DPN;9.685207;53.781294
Bokholt;nur DPN;9.716843;53.786107
Voßloch;nur DPN;9.735868;53.790602
Barmstedt Brunnenstr;nur DPN;9.761888;53.792619
Barmstedt;nur DPN;9.772007;53.792978
Biersdorf(Westerw);nur DPN;7.943623;50.749987
Daaden;nur DPN;7.963642;50.740469
Alsdorf(Westerw);nur DPN;7.890486;50.78089
Niederdreisbach;nur DPN;7.922511;50.755516
Schutzbach;nur DPN;7.903878;50.758491
Zell(Harmersbach);nur DPN;8.064706;48.3451
Birach;nur DPN;8.080366;48.349519
Unterharmersbach;nur DPN;8.089966;48.354139
Kirnbach-Grün;nur DPN;8.105907;48.36193
Oberharmersbach Dorf;nur DPN;8.124407;48.373308
Oberharmersbach-Riersbach;nur DPN;8.140512;48.380789
Biersdorf-Ort(Ww);nur DPN;7.949036;50.748273
Gnarrenburg;nur DPN;9.008099;53.381236
Nordsode;nur DPN;8.980288;53.332837
Hüttenbusch;nur DPN;8.962154;53.273296
Neu St Jürgen;nur DPN;8.958919;53.255475
Worpswede;nur DPN;8.91551;53.226487
Ubstadt Ort;RV;8.625553;49.156748
Stettfeld(Baden);RV;8.64374;49.178906
Zeutern Bf;RV;8.677521;49.178251
Zeutern Ost;RV;8.703363;49.179087
Langeln(Holst);nur DPN;9.862105;53.791833
Odenheim Bf;RV;8.746388;49.17902
Unteröwisheim Bf;RV;8.668986;49.146342
Oberöwisheim;RV;8.686232;49.14006
Münzesheim;RV;8.716007;49.12608
Gochsheim(Baden);RV;8.744695;49.109411
Bahnbrücken;RV;8.764854;49.119447
Menzingen(Baden);RV;8.775067;49.136233
Münzesheim Ost;RV;8.726215;49.121492
Dodenhof;nur DPN;9.939692;53.844409
Frankfurt-Unterliederbach;nur DPN;8.528024;50.107911
Liederbach;nur DPN;8.486465;50.118573
Kelkheim-Münster;nur DPN;8.461687;50.124874
Kelkheim;nur DPN;8.447663;50.137284
Kelkheim-Hornau;nur DPN;8.44454;50.14702
Schneidhain;nur DPN;8.45214;50.172739
Königstein(Taunus);nur DPN;8.468693;50.177917
Eggenstein Bf;RV;8.397941;49.075671
Leopoldshafen Leopoldstr.;RV;8.401099;49.097193
Schorndorf-Hammerschlag;nur DPN;9.534566;48.807605
Haubersbronn;nur DPN;9.550072;48.82433
Miedelsbach-Steinenberg;nur DPN;9.53913;48.84362
Michelau(Württ);nur DPN;9.5356822;48.8614363
Schlechtbach;nur DPN;9.526361;48.872549
Rudersberg;nur DPN;9.530716;48.881864
Hochstetten;RV;8.41577;49.133571
Holstentherme;nur DPN;9.946077;53.839935
Kaltenkirchen Süd;nur DPN;9.973065;53.823588
Schlatt(Hohenz);nur DPN;9.025203;48.343544
Jungingen(Hohenz);nur DPN;9.038123;48.326187
Killer;nur DPN;9.060828;48.315684
Hausen-Starzeln;nur DPN;9.068047;48.301744
Burladingen;nur DPN;9.113057;48.290055
Gauselfingen;nur DPN;9.164219;48.275821
Neufra(Hohenz);nur DPN;9.186653;48.246026
Gammertingen;nur DPN;9.217149;48.250699
Hettingen(Hohenz);nur DPN;9.229298;48.217364
Hermentingen;nur DPN;9.217467;48.200845
Veringenstadt;nur DPN;9.210822;48.181412
Veringendorf;nur DPN;9.199108;48.160279
Jungnau;nur DPN;9.213664;48.139161
Hanfertal;nur DPN;9.235652;48.099767
Wahlstedt;nur DPN;10.229575;53.961223
Alzenau(Unterfr);RV;9.065603;50.088716
Kälberau;RV;9.091445;50.090911
Michelbach(Unterfr);RV;9.104496;50.099814
Niedersteinbach;RV;9.148562;50.086596
Mömbris-Mensengesäß;RV;9.166218;50.070309
Schimborn;RV;9.186811;50.057764
Königshofen(Kahl);RV;9.205986;50.058847
Blankenbach;RV;9.230064;50.065206
Schöllkrippen;RV;9.244214;50.085839
Riegel am Kaiserstuhl Ort;nur DPN;7.749943;48.154055
Endingen am Kaiserstuhl;nur DPN;7.701918;48.14425
Königschaffhausen;nur DPN;7.658069;48.13719
Sasbach am Kaiserstuhl;nur DPN;7.620345;48.138749
Jechtingen;nur DPN;7.610624;48.119844
Burkheim-Bischoffingen;nur DPN;7.611766;48.104006
Oberrotweil;nur DPN;7.620899;48.089842
Achkarren;nur DPN;7.60787;48.060088
Bahlingen am Kaiserstuhl;nur DPN;7.741516;48.124494
Nimburg(Baden);nur DPN;7.7602739;48.1057395
Eichstetten am Kaiserstuhl;nur DPN;7.748021;48.092901
Bötzingen;nur DPN;7.721616;48.070174
Bötzingen Mühle;nur DPN;7.727931;48.075552
Bahlingen Riedlen;nur DPN;7.747776;48.118019
Schönkirchen Bf;RV;10.229329;54.332873
Probsteierhagen;RV;10.292991;54.365139
Münchingen;nur DPN;9.096218;48.855236
Schwieberdingen;nur DPN;9.071396;48.870579
Hemmingen;nur DPN;9.031696;48.867783
Heimerdingen;nur DPN;8.985433;48.851473
Bad Krozingen Ost;nur DPN;7.70979;47.91714
Oberkrozingen;nur DPN;7.71588385;47.9105569
Staufen;nur DPN;7.728343;47.885027
Staufen Süd;nur DPN;7.729681;47.877635
Etzenbach;nur DPN;7.748889;47.86677
Dietzelbach;nur DPN;7.763382;47.859373
Hof(Münstertal);nur DPN;7.772654;47.857122
Münstertal(Schwarzwald);nur DPN;7.7812171;47.855074
Zellerthal;nur DPN;12.865143;49.174934
Grafenwiesen;nur DPN;12.877825;49.202635
Watzelsteg;nur DPN;12.899847;49.206939
Hohenwarth;nur DPN;12.943161;49.205389
Arrach;nur DPN;13.002804;49.195364
Frahelsbruck;nur DPN;13.027454;49.191145
Lam;nur DPN;13.051003;49.191555
Urmersbach;RV;7.13185;50.255912
Neckarbischofsheim Stadt;RV;8.963686;49.296035
Neckarbischofsheim Helmhof;RV;8.995621;49.278376
Untergimpern;RV;9.011964;49.269021
Obergimpern;RV;9.044019;49.255404
Siegelsbach;RV;9.087386;49.271227
Hüffenhardt;RV;9.086804;49.291132
Neidenstein;RV;8.890152;49.320237
Waibstadt;RV;8.919354;49.300941
Eschelbronn;RV;8.867796;49.323982
Helmstadt(Baden);RV;8.97513;49.320089
Aglasterhausen;RV;8.990838;49.350097
Frickenhausen;nur DPN;9.35801;48.595369
Linsenhofen;nur DPN;9.371531;48.579867
Neuffen;nur DPN;9.374079;48.558556
Alzey West;RV;8.107255;49.740978
Miesenbach;RV;7.548373;49.456368
Rudersberg-Oberndorf;nur DPN;9.543699;48.891722
Moosrain;nur DPN;11.72055;47.767574
Gmund(Tegernsee);nur DPN;11.7348683;47.7495102
Tegernsee;nur DPN;11.7566156;47.7144755
Trossingen Stadt;nur DPN;8.631547;48.074037
Norddeich Mole;FV;7.158806;53.624315
Dagebüll Mole;nur DPN;8.690989;54.729909
Neumünster Stadtwald;nur DPN;9.962863;54.08343
Bremervörde;nur DPN;9.140251;53.482954
Jülich-Broich;nur DPN;6.342104;50.947237
Jülich-Nord;nur DPN;6.366587;50.928899
Linnich Bhf;nur DPN;6.276141;50.982679
Frelsdorf;nur DPN;8.901283;53.501305
Geestenseth;nur DPN;8.858373;53.506732
Linnich-Tetz;nur DPN;6.322882;50.964215
Heinschenwalde;nur DPN;8.972913;53.498728
Hesedorf;nur DPN;9.195048;53.472715
Mulsum-Essel;nur DPN;9.307073;53.498745
Oerel;nur DPN;9.03247;53.494156
Sellstedt;nur DPN;8.723057;53.515529
Wehdel;nur DPN;8.806549;53.512364
Jülich-Selgersdorf;nur DPN;6.40829;50.890229
Jülich Forschungszentrum;nur DPN;6.392244;50.898594
Krauthausen;nur DPN;6.42327;50.878662
Huchem-Stammeln;nur DPN;6.45337;50.852519
Düren Annakirmesplatz;nur DPN;6.474259;50.796237
Düren-Lendersdorf;nur DPN;6.49047;50.774833
Kreuzau Bahnhof;nur DPN;6.488409;50.75075
Üdingen;nur DPN;6.481437;50.728109
Untermaubach-Schlagstein;nur DPN;6.460448;50.726853
Obermaubach;nur DPN;6.446967;50.713986
Zerkall;nur DPN;6.453932;50.692439
Nideggen-Brück;nur DPN;6.46578;50.689754
Abenden;nur DPN;6.476459;50.671085
Blens;nur DPN;6.486442;50.660249
Hausen (b Düren);nur DPN;6.491212;50.652576
Heimbach (Eifel);nur DPN;6.4735;50.636515
Kreuzau-Eifelstraße;nur DPN;6.49194;50.742798
Apensen;nur DPN;9.612345;53.441667
Düren Renkerstraße;nur DPN;6.489493;50.770276
Düren-Kuhbrücke;nur DPN;6.486752;50.783312
Niederau-Tuchmühle;nur DPN;6.488009;50.764071
Selhausen;nur DPN;6.439356;50.865695
Düren Im Großen Tal;nur DPN;6.47431;50.83302
Bargstedt;nur DPN;9.446276;53.457544
Brest-Aspe;nur DPN;9.382342;53.460587
Harsefeld;nur DPN;9.498657;53.450062
Kutenholz;nur DPN;9.309961;53.470379
Ruschwedel;nur DPN;9.560046;53.446216
Hausen(Taunus);nur DPN;8.507244;50.307749
Hundstadt;nur DPN;8.469063;50.370908
Köppern;nur DPN;8.646921;50.269615
Neu-Anspach;nur DPN;8.51473;50.300962
Saalburg(Taunus);nur DPN;8.586492;50.283609
Usingen;nur DPN;8.527254;50.330923
Wehrheim;nur DPN;8.56703;50.296348
Wilhelmsdorf;nur DPN;8.480809;50.350146
Korntal Gymnasium;nur DPN;9.112353;48.831057
Wilhermsdorf Mitte;RV;10.716547;49.47999
Schaidt(Pfalz);RV;8.079776;49.061238
Steinfeld(Pfalz);RV;8.039369;49.044675
Kapsweyer;RV;8.022177;49.038878
Schweighofen;RV;7.999224;49.032686
Grötzingen Krappmühlenweg;RV;8.51254821;49.0057994
Berghausen Pfinzbrücke;RV;8.52095425;49.0064539
Berghausen Am Stadion;RV;8.53601;49.002456
Söllingen Reetzstr.;RV;8.540793;48.991053
Thiergarten(Hohenz);nur DPN;9.095629;48.085413
Lebach-Jabach;RV;6.891561;49.407169
Ruschberg;nur DPN;7.286185;49.622909
Heimbach(Nahe)Ort;nur DPN;7.251982;49.613212
Baumholder;nur DPN;7.331236;49.61216
Finsterwald;nur DPN;11.728178;47.752887
Adorf(Vogtl);nur DPN;12.2606778;50.3243953
Altenburg;RV;12.444019;50.996648
Angermünde;FV;13.996361;53.015221
Arnsdorf(Dresden);nur DPN;13.982212;51.092807
Arnstadt Hbf;RV;10.948262;50.841939
Leipzig Anger-Crottendorf;RV;12.4205194;51.3324325
Aschersleben;nur DPN;11.465689;51.757122
Auerbach(V) ob Bf;nur DPN;12.382054;50.519136
Auerbach(V) unt Bf;nur DPN;12.391421;50.511722
Baalberge;nur DPN;11.784682;51.763048
Bad Blankenburg(Thüringerw);nur DPN;11.275498;50.682648
Bad Doberan;RV;11.905335;54.100004
Bad Freienwalde;nur DPN;14.035751;52.789933
Bad Kleinen;FV;11.466925;53.766974
Bad Kösen;RV;11.718274;51.130742
Bad Langensalza;RV;10.640671;51.101701
Bad Salzungen;nur DPN;10.2294302;50.8149107
Bad Schandau;FV;14.1375375;50.9192886
Basdorf;nur DPN;13.433993;52.715561
Bautzen;nur DPN;14.428735;51.173097
Bad Saarow Klinikum;nur DPN;14.065964;52.284632
Beeskow;nur DPN;14.250974;52.177684
Bad Belzig;RV;12.594981;52.135969
Berga-Kelbra;nur DPN;11.0148132;51.4520614
Bergen auf Rügen;FV;13.417821;54.4205
Berlin-Lichtenberg;FV;13.4966934;52.5101355
Kürbitz;nur DPN;12.069771;50.462724
Berlin-Schöneweide;RV;13.509395;52.455127
Bernburg;nur DPN;11.751455;51.79612
Berthelsdorf(Erzgeb);nur DPN;13.363608;50.875591
Bertsdorf;nur DPN;14.746641;50.868446
Beucha;nur DPN;12.573133;51.32362
Biederitz;RV;11.716466;52.15271
Birkungen;RV;10.330736;51.366312
Bischofswerda;nur DPN;14.186144;51.125585
Bitterfeld;FV;12.31685;51.622861
Blankenberg(Meckl);RV;11.71529;53.772305
Blankenfelde(Teltow-Fläming);RV;13.415982;52.337213
Blankenheim(Sangerhausen);nur DPN;11.426004;51.502781
Bleicherode Ost;nur DPN;10.608882;51.453175
Blumenberg;nur DPN;11.457093;52.033806
Borsdorf(Sachs);RV;12.541165;51.345705
Brandenburg Hbf;FV;12.566138;52.400554
Bretleben;nur DPN;11.240839;51.340743
Britz;RV;13.821106;52.873268
Bützow;FV;11.998194;53.837114
Bufleben;RV;10.709057;50.997681
Calau(Nl);RV;13.97982;51.738118
Calbe(Saale) Ost;RV;11.810527;51.920693
Calbe(Saale) West;nur DPN;11.758783;51.905693
Coswig(b Dresden);FV;13.579414;51.12281
Cottbus Hbf;FV;14.324162;51.750957
Cranzahl;RV;12.993028;50.511248
Delitzsch unt Bf;RV;12.345218;51.525227
Dessau Hbf;FV;12.234945;51.839865
Deuben(Zeitz);RV;12.068913;51.11053
Doberlug-Kirchhain;RV;13.564241;51.620576
Döbeln Hbf;nur DPN;13.094988;51.126568
Döllstädt;RV;10.813398;51.084886
Gnadau;RV;11.78115;51.979599
Dresden Hbf;FV;13.732035;51.040563
Magdeburg-Rothensee;RV;11.647915;52.186756
Dresden-Klotzsche;RV;13.78911;51.114667
Dresden-Neustadt;FV;13.740701;51.065899
Dürrröhrsdorf;nur DPN;14.00738;51.028138
Ebersbach(Sachs);nur DPN;14.578802;51.004378
Eberswalde Hbf;FV;13.797062;52.834021
Eibau;nur DPN;14.64616;50.986501
Eilenburg;RV;12.6370132;51.4518507
Eilsleben(b Magdeburg);RV;11.215214;52.150237
Eisenach;FV;10.331986;50.976922
Elsterwerda;FV;13.516428;51.459677
Elsterwerda-Biehla;RV;13.519271;51.472227
Erfurt Hbf;FV;11.038499;50.972551
Erfurt Nord;RV;11.029277;51.003357
Falkenberg(Elster);RV;13.247685;51.58362
Eisenach Opelwerke Hp;nur DPN;10.283491;50.979334
Falkenstein(Vogtl);nur DPN;12.3610944;50.4790562
Flöha;nur DPN;13.075152;50.854355
Berlin-Schönefeld Flughafen;RV;13.51271;52.391062
Förtha(Eisenach);nur DPN;10.262007;50.938853
Forst(Lausitz);RV;14.637628;51.738882
Frankfurt(Oder);FV;14.546496;52.336416
Freiberg(Sachs);nur DPN;13.344141;50.908725
Freital-Hainsberg;RV;13.637938;50.988898
Templin Stadt;nur DPN;13.509241;53.117131
Fröttstädt;RV;10.573019;50.930357
Frose;nur DPN;11.374843;51.793636
Fürstenwalde(Spree);RV;14.05964;52.366858
Geestgottberg;RV;11.736957;52.955743
Geithain;RV;12.697455;51.058217
Genthin;RV;12.157103;52.40322
Reinsdorf(Artern);nur DPN;11.286051;51.34227
Gera Hbf;FV;12.077092;50.883421
Gera Süd;RV;12.076443;50.871159
Glauchau(Sachs);RV;12.548646;50.828524
Glauchau-Schönbörnchen;nur DPN;12.500671;50.821057
Görlitz;RV;14.97908;51.146767
Jena-Göschwitz;FV;11.593537;50.883942
Gößnitz;RV;12.429301;50.8932
Gotha;FV;10.712568;50.93907
Gräfenroda;RV;10.833007;50.758894
Greifswald;FV;13.370262;54.092923
Greiz;RV;12.1944648;50.652974
Grevesmühlen;RV;11.184712;53.857468
Grimmenthal;RV;10.450512;50.532953
Großbothen;nur DPN;12.7591395;51.184007
Großheringen;nur DPN;11.657745;51.105981
Großkorbetha;RV;12.022171;51.267318
Grunow(Niederlausitz);nur DPN;14.378843;52.165074
Güsen(b Genthin);RV;11.977862;52.33489
Güsten;nur DPN;11.6017664;51.7930166
Güstrow;RV;12.172836;53.800597
Güterglück;RV;11.986389;51.993474
Halle Messe;RV;12.028041;51.45476
Hagenow Land;RV;11.215695;53.413582
Halberstadt;nur DPN;11.073452;51.899309
Haldensleben;nur DPN;11.406106;52.285034
Halle(Saale)Hbf;FV;11.987085;51.477509
Halle-Neustadt;RV;11.920632;51.480056
Eilenburg Ost;RV;12.667772;51.463424
Halle-Ammendorf;RV;11.9879133;51.4241326
Heidenau;RV;13.857887;50.981859
Herlasgrün;nur DPN;12.235424;50.570936
Herzberg(Mark);nur DPN;12.978391;52.905361
Hettstedt;nur DPN;11.513231;51.636945
Heudeber-Danstedt;nur DPN;10.866495;51.90474
Hockeroda;nur DPN;11.434282;50.59772
Hosena;RV;14.016105;51.454706
Hohenwulsch;RV;11.595136;52.667319
Holthusen;RV;11.364809;53.555831
Horka;nur DPN;14.902088;51.303985
Neuruppin Rheinsberger Tor;RV;12.810799;52.92957
Hornstorf;RV;11.534673;53.906688
Hoyerswerda;RV;14.231407;51.432788
Ilmenau;nur DPN;10.923086;50.684481
Jatznick;RV;13.937671;53.603062
Jüterbog;RV;13.054353;51.997509
Sedlitz Ost;RV;14.055252;51.553101
Chemnitz Hbf;nur DPN;12.930877;50.839696
Chemnitz Süd;nur DPN;12.9261875;50.8237663
Leipzig Karlsruher Str;RV;12.2792709;51.3172359
Küstrin-Kietz;nur DPN;14.607909;52.568481
Klostermansfeld;nur DPN;11.491904;51.574682
Königs Wusterhausen;FV;13.631472;52.296635
Könnern;nur DPN;11.779905;51.674069
Köthen;FV;11.989358;51.751929
Crossen a d Elster;nur DPN;11.984064;50.96573
Kühnhausen;RV;10.978069;51.036371
Lalendorf;RV;12.386421;53.755004
Langhagen;RV;12.425217;53.680936
Lehndorf(Altenburg);RV;12.425806;50.937827
Leinefelde;RV;10.3287578;51.3888361
Leipzig Hbf;FV;12.3820639;51.3454712
Leipzig-Connewitz;RV;12.3863125;51.300717
Leipzig-Leutzsch;RV;12.303738;51.3540014
Leipzig-Paunsdorf;RV;12.444338;51.3443
Leipzig-Plagwitz;RV;12.32208;51.32804
Lietzow(Rügen);RV;13.510002;54.480965
Löbau(Sachs);nur DPN;14.671941;51.099447
Löcknitz;RV;14.215417;53.4561
Löwenberg(Mark);RV;13.190055;52.896801
Ludwigsfelde;RV;13.267319;52.298098
Ludwigslust;FV;11.494491;53.334671
Lübben(Spreewald);FV;13.877182;51.939737
Lübbenau(Spreewald);FV;13.9609;51.862169
Lutherstadt Wittenberg Hbf;FV;12.662285;51.867811
Magdeburg Hbf;FV;11.626891;52.130349
Magdeburg-Neustadt;FV;11.641703;52.148843
Malchin;RV;12.761041;53.743417
Markkleeberg-Großstädteln;RV;12.3763293;51.2624687
Mehltheuer;nur DPN;12.037091;50.544312
Meiningen;nur DPN;10.421205;50.57407
Meinsdorf;RV;12.256369;51.903191
Merseburg;RV;11.990551;51.356889
Michendorf;RV;13.030688;52.316344
Mittelherwigsdorf;nur DPN;14.74128;50.922794
Mühlhausen(Thür);RV;10.474041;51.209193
Müncheberg(Mark);nur DPN;14.100332;52.524727
Narsdorf;nur DPN;12.713023;51.009141
Nauen;RV;12.885559;52.612696
Naumburg(Saale)Hbf;FV;11.796984;51.163071
Neubrandenburg;RV;13.261465;53.561831
Neudietendorf;RV;10.909685;50.913898
Neukieritzsch;RV;12.412836;51.150774
Neumark(Sachs);nur DPN;12.352828;50.660171
Neuoelsnitz;nur DPN;12.723437;50.719514
Neuruppin West;RV;12.793888;52.926244
Neustadt(Dosse);nur DPN;12.450667;52.852677
Neustrelitz Hbf;FV;13.074603;53.359255
Niederwiesa;nur DPN;13.022852;50.862616
Nienhagen(Halberst);nur DPN;11.170056;51.951204
Berlin Ostbahnhof;FV;13.4346807;52.5104881
Nordhausen;RV;10.789249;51.49292
Oberoderwitz;nur DPN;14.708569;50.966028
Obstfelderschmiede;RV;11.133784;50.603622
Oebisfelde;nur DPN;10.983852;52.439275
Orlamünde;RV;11.544899;50.775661
Oschersleben(Bode);nur DPN;11.22684;52.030726
Parchim;nur DPN;11.831265;53.43032
Pasewalk;FV;13.988875;53.515353
Pegau;nur DPN;12.241046;51.165966
Pirna;RV;13.928881;50.962623
Plaaz;RV;12.337716;53.840457
Plaue(Thür);RV;10.908698;50.778393
Plauen(Vogtl) ob Bf;nur DPN;12.129419;50.506163
Potsdam Pirschheide;RV;13.011243;52.372667
Potsdam Charlottenhof;RV;13.036496;52.3928
Pratau;RV;12.635964;51.843256
Prenzlau;FV;13.866532;53.321608
Priemerburg;RV;12.223022;53.795979
Priestewitz;RV;13.50912;51.250602
Pritzwalk;RV;12.184518;53.145759
Probstzella;RV;11.383568;50.528231
Quedlinburg;nur DPN;11.153001;51.785268
